ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
254342821,Photo,Whimbrel,Numenius phaeopus,,Teale Fristoe,2020-08-08,2020,8,8,1543,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,"",,Unspecified,"","",,,,,,,S72229575,"",,,,,Numenius phaeopus,whimbr,Species,5803,,4.00,1,,2210,2913
254162331,Photo,Least Tern,Sternula antillarum,,Teale Fristoe,2020-08-07,2020,8,7,1534,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,Adult – 1,,Unspecified,"","",,,,,,,S72200868,"",,,,,Sternula antillarum,leater1,Species,6404,,4.00,1,,1307,1635
254162321,Photo,Least Tern,Sternula antillarum,,Teale Fristoe,2020-08-07,2020,8,7,1534,United States,US-CA-001,California,Alameda,Elsie Roemer Bird Sanctuary,37.7525975,-122.2473836,Juvenile – 1,,Unspecified,"","",,,,,,,S72200868,"",,,,,Sternula antillarum,leater1,Species,6404,,4.00,1,,1504,2038
251995421,Photo,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,,Teale Fristoe,2020-07-26,2020,7,26,805,United States,US-CA-051,California,Mono,Saddlebag Lake Trail,37.9823571,-119.2839688,"",,Unspecified,"","",,,,,,,S71868249,"",,,,,Leucosticte tephrocotis,gcrfin,Species,31071,,4.00,1,,1999,2149
251995411,Photo,Grey-crowned Rosy-Finch,Leucosticte tephrocotis,,Teale Fristoe,2020-07-26,2020,7,26,805,United States,US-CA-051,California,Mono,Saddlebag Lake Trail,37.9823571,-119.2839688,"",,Unspecified,"","",,,,,,,S71868249,"",,,,,Leucosticte tephrocotis,gcrfin,Species,31071,,4.00,1,,1658,1754
251922751,Photo,"Brewer's Sparrow",Spizella breweri,,Teale Fristoe,2020-07-25,2020,7,25,1626,United States,US-CA-051,California,Mono,Test Station Rd.,37.9455851,-119.0834713,"",,Unspecified,"","",,,,,,,S71868194,"",,,,,Spizella breweri,brespa,Species,31751,,4.00,1,,1173,1349
243063061,Photo,Mountain Chickadee,Poecile gambeli,,Teale Fristoe,2020-06-12,2020,6,12,851,United States,US-CA-061,California,Placer,French Meadows Reservoir,39.1059853,-120.4427558,"",,Unspecified,"","",,,,,,,S70396806,"",,,,,Poecile gambeli,mouchi,Species,21144,,4.00,1,,2208,2728
240862041,Photo,Spotted Towhee,Pipilo maculatus,,Teale Fristoe,2020-06-03,2020,6,3,645,United States,US-CA-013,California,Contra Costa,Sibley Volcanic Regional Preserve,37.8521534,-122.2017002,"",,Unspecified,"","",,,,,,,S70019813,"",,,,,Pipilo maculatus,spotow,Species,32129,,4.00,1,,2610,2822
237265061,Photo,American Robin,Turdus migratorius,,Teale Fristoe,2020-05-21,2020,5,21,627,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S69428099,"",,,,,Turdus migratorius,amerob,Species,27616,,4.00,1,,2706,3144
224560801,Photo,Golden-crowned Sparrow,Zonotrichia atricapilla,,Teale Fristoe,2020-04-17,2020,4,17,720,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S67372189,"",,,,,Zonotrichia atricapilla,gocspa,Species,31938,,4.00,1,,1841,2056
223079581,Photo,Surfbird,Calidris virgata,,Teale Fristoe,2020-04-12,2020,4,12,1526,United States,US-CA-001,California,Alameda,Emeryville shoreline--near fire station,37.8365218,-122.3010791,"",,Unspecified,"","",,,,,,,S67106769,"",,,,,Calidris virgata,surfbi,Species,5852,,4.00,1,,1529,1788
221307151,Photo,"Rufous/Allen's Hummingbird",Selasphorus rufus/sasin,,Teale Fristoe,2020-04-06,2020,4,6,711,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S66737246,"",,,,Mostly females but also this immature male?,Selasphorus rufus/sasin,y00001,Slash,4684,,4.00,1,,1379,1824
211728341,Photo,Savannah Sparrow,Passerculus sandwichensis,,Teale Fristoe,2020-02-25,2020,2,25,957,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S65050021,"",,,,,Passerculus sandwichensis,savspa,Species,31986,,4.00,1,,1863,2211
211551631,Photo,Great Egret,Ardea alba,,Teale Fristoe,2020-02-24,2020,2,24,1001,United States,US-CA-001,California,Alameda,McLaughlin Eastshore SP--Berkeley Meadow,37.8670193,-122.3102331,"",,Unspecified,"","",,,,,,,S65016384,"",,,,,Ardea alba,greegr,Species,7200,,4.00,1,,2705,3309
210509261,Photo,Great Egret,Ardea alba,,Teale Fristoe,2020-02-19,2020,2,19,930,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S64757727,"",,,,,Ardea alba,greegr,Species,7200,,4.00,1,,2519,2765
195102731,Photo,Osprey,Pandion haliaetus,,Teale Fristoe,2019-12-25,2019,12,25,1044,United States,US-CA-083,California,Santa Barbara,Coal Oil Point--Devereux Beach and Sands Beach,34.4071359,-119.8783064,"",,Unspecified,"","",,,,,,,S62616176,"",,,,,Pandion haliaetus,osprey,Species,7429,,4.00,1,,2438,3458
194994561,Photo,Yellow-crowned Night-Heron,Nyctanassa violacea,,Teale Fristoe,2019-12-24,2019,12,24,1546,United States,US-CA-083,California,Santa Barbara,Goleta Beach County Park (including east end of Goleta Slough),34.4171771,-119.8298120,"",,Unspecified,"","",,,,,,,S62600685,"",,,,"Continuing immatures molting into adult plumage. Seen in the usual place, behind the park office, but one walked east and was easily seen from the observation platform. Both photos are of that bird.",Nyctanassa violacea,ycnher,Species,7240,,4.00,1,,2675,2866
190937431,Photo,"Ridgway's Rail",Rallus obsoletus,,Teale Fristoe,2019-12-01,2019,12,1,1400,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,"",,Unspecified,"","",,,,,,,S61911819,"",,,,,Rallus obsoletus,ridrai1,Species,5068,,4.00,1,,3372,3840
186413261,Photo,Mountain Plover,Charadrius montanus,,Teale Fristoe,2019-11-06,2019,11,6,1519,United States,US-CA-073,California,San Diego,Fiesta Island--dog run,32.7717739,-117.2245073,"",,Unspecified,"","",,,,,,,S61237872,"",,,,"Medium sized plain plover. Tan above, whitish below, smudgy supercilium and breast band. I watched it at 32.770857,-117.225345 for quite a while until a dog flushed it and the many killdeer in the vicinity.",Charadrius montanus,mouplo,Species,5746,,4.00,1,,1283,1631
182038631,Photo,Tropical Kingbird,Tyrannus melancholicus,,Teale Fristoe,2019-10-11,2019,10,11,1456,United States,US-CA-073,California,San Diego,Fort Rosecrans National Cemetery (*no birding 8a-5p*),32.6858200,-117.2449932,"",,Unspecified,"","",,,,,,,S60535872,"",,,,Kingbird with yellow belly and breast up to whitish throat. Near large obelisk on eastern side of cemetery.,Tyrannus melancholicus,trokin,Species,16674,,4.00,1,,1078,1250
179367271,Photo,Black-footed Albatross,Phoebastria nigripes,,Teale Fristoe,2019-09-27,2019,9,27,1047,United States,US-CA-075,California,San Francisco,"(37.4056,-122.8829)",37.4055890,-122.8828550,"",,Unspecified,"","",,,,,,,S60193151,"",,,,Common today,Phoebastria nigripes,bkfalb,Species,6610,,4.00,1,,2642,3096
179367261,Photo,Black-footed Albatross,Phoebastria nigripes,,Teale Fristoe,2019-09-27,2019,9,27,1047,United States,US-CA-075,California,San Francisco,"(37.4056,-122.8829)",37.4055890,-122.8828550,"",,Unspecified,"","",,,,,,,S60193151,"",,,,Common today,Phoebastria nigripes,bkfalb,Species,6610,,4.00,1,,2623,3048
179367201,Photo,Black-footed Albatross,Phoebastria nigripes,,Teale Fristoe,2019-09-27,2019,9,27,1047,United States,US-CA-075,California,San Francisco,"(37.4056,-122.8829)",37.4055890,-122.8828550,"",,Unspecified,"","",,,,,,,S60193151,"",,,,Common today,Phoebastria nigripes,bkfalb,Species,6610,,4.00,1,,1728,2243
175313181,Photo,Western Gull,Larus occidentalis,,Teale Fristoe,2019-08-31,2019,8,31,1205,United States,US-CA-045,California,Mendocino,MacKerricher SP--Ten Mile Beach,39.5231046,-123.7760408,"",,Unspecified,"","",,,,,,,S59409638,"",,,,Including this odd looking bird that superficially looks like a Lesser Black-backed Gull.,Larus occidentalis,wesgul,Species,6267,,4.00,1,,1947,2276
171429791,Photo,Violet-crowned Hummingbird,Leucolia violiceps,,Teale Fristoe,2019-08-01,2019,8,1,924,United States,US-AZ-003,Arizona,Cochise,Miller Canyon Trail,31.4080600,-110.2861900,"",,Unspecified,"","",,,,,,,S58674052,"",,,,,Leucolia violiceps,vichum,Species,4978,,4.00,1,,2578,3164
171394811,Photo,Broad-billed Hummingbird,Cynanthus latirostris,,Teale Fristoe,2019-07-30,2019,7,30,1749,United States,US-AZ-023,Arizona,Santa Cruz,Madera Canyon--Santa Rita Lodge,31.7251514,-110.8801067,Adult Male,,Unspecified,"","",,,,,,,S58582898,"",,,,Insane activity at the feeders shortly after a downpour.,Cynanthus latirostris,brbhum,Species,4746,,4.00,1,,2915,3642
168335841,Photo,Snowy Plover,Charadrius nivosus,,Teale Fristoe,2019-07-12,2019,7,12,1758,United States,US-CA-065,California,Riverside,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,"",,Unspecified,"","",,,,,,,S58133669,"",,,,,Charadrius nivosus,snoplo5,Species,5707,,4.00,1,,1091,1354
405520791,Photo,"Clark's Grebe",Aechmophorus clarkii,,Teale Fristoe,2022-01-13,2022,1,13,856,United States,US-CA-001,California,Alameda,Emeryville Marina,37.8393943,-122.3118854,"",,Unspecified,"","",,,,,,,S100662191,"",,,,,Aechmophorus clarkii,clagre,Species,1821,,4.00,1,,1974,2640
381045091,Photo,Ring-billed Gull,Larus delawarensis,,Teale Fristoe,2021-10-19,2021,10,19,805,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,"",,Unspecified,"","",,,,,,,S96442886,"",,,,,Larus delawarensis,ribgul,Species,6326,,4.00,1,,1980,2930
375612351,Photo,Elegant Tern,Thalasseus elegans,,Teale Fristoe,2021-10-06,2021,10,6,1426,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S95697993,"",,,,Counted by twos. One sweep of the birds roosting on the seawall. Likely an undercount.,Thalasseus elegans,eleter1,Species,6566,,4.00,1,,2572,3682
375612291,Photo,"Forster's Tern",Sterna forsteri,,Teale Fristoe,2021-10-06,2021,10,6,1426,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S95697993,"",,,,,Sterna forsteri,forter,Species,6546,,4.00,1,,1966,2749
375612221,Photo,"Forster's Tern",Sterna forsteri,,Teale Fristoe,2021-10-06,2021,10,6,1426,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S95697993,"",,,,,Sterna forsteri,forter,Species,6546,,4.00,1,,1983,2616
375612131,Photo,"Forster's Tern",Sterna forsteri,,Teale Fristoe,2021-10-06,2021,10,6,1426,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S95697993,"",,,,,Sterna forsteri,forter,Species,6546,,4.00,1,,1645,2373
375611921,Photo,"Forster's Tern",Sterna forsteri,,Teale Fristoe,2021-10-06,2021,10,6,1426,United States,US-CA-001,California,Alameda,Ballena Bay,37.7661689,-122.2824669,"",,Unspecified,"","",,,,,,,S95697993,"",,,,,Sterna forsteri,forter,Species,6546,,4.00,1,,1820,2466
307302511,Photo,Great Horned Owl,Bubo virginianus,,Teale Fristoe,2021-02-13,2021,2,13,1546,United States,US-CA-001,California,Alameda,Claremont Canyon Regional Preserve,37.8661300,-122.2395730,"",,Unspecified,"","",,,,,,,S81279593,"",,,,,Bubo virginianus,grhowl,Species,8481,,4.00,1,,2657,3374
166116761,Photo,Willow Ptarmigan,Lagopus lagopus,,Teale Fristoe,2019-06-27,2019,6,27,1832,United States,US-AK-068,Alaska,Denali,Denali NP&P--Savage River Loop Trail,63.7457751,-149.2919011,Adult,,Unspecified,"","",,,,,,,S57750916,"",,,,,Lagopus lagopus,wilpta,Species,1618,,4.00,1,,3223,3789
166116721,Photo,Willow Ptarmigan,Lagopus lagopus,,Teale Fristoe,2019-06-27,2019,6,27,1832,United States,US-AK-068,Alaska,Denali,Denali NP&P--Savage River Loop Trail,63.7457751,-149.2919011,Juvenile,,Unspecified,"","",,,,,,,S57750916,"",,,,,Lagopus lagopus,wilpta,Species,1618,,4.00,1,,1828,2430
151066511,Photo,Calliope Hummingbird,Selasphorus calliope,,Teale Fristoe,2019-04-14,2019,4,14,820,United States,US-CA-013,California,Contra Costa,Mt. Diablo SP (general--use more specific location if possible),37.8798668,-121.9183731,Adult Male,,Unspecified,"","",,,,,,,S54959868,"",,,,"One seen briefly on Red Road, another seen well and photographed on the Fire Trail just above Black Creek Trail. We likely saw two more, one on Globe Lily Trail and one further up Mitchell Canyon Fire Road, but we didn't get good enough views to know for sure.",Selasphorus calliope,calhum,Species,4691,,4.00,1,,,
124974431,Photo,"Bell's Sparrow",Artemisiospiza belli,,Teale Fristoe,2018-11-23,2018,11,23,800,United States,US-CA-079,California,San Luis Obispo,Carrizo Plain NM (use specific hotspots when available),35.1557590,-119.8105390,"",,Unspecified,"","",,,,,,,S50168824,"",,,,"Large flock feeding in the open near the antique farm equipment just south of the visitor's center.",Artemisiospiza belli,belspa2,Species,31950,,4.00,1,,1429,2264
124222441,Photo,Short-billed Gull,Larus brachyrhynchus,,Teale Fristoe,2018-11-18,2018,11,18,1425,United States,US-CA-083,California,Santa Barbara,Mission Creek outflow (SBA Co.),34.4127959,-119.6869361,"",,Unspecified,"","",,,,,,,S50035917,"",,,,,Larus brachyrhynchus,mewgul2,Species,6261,,4.00,1,,2534,3443
104865501,Photo,swan sp.,Cygnus sp.,,Teale Fristoe,2018-06-18,2018,6,18,1330,United States,US-CA-083,California,Santa Barbara,Lake Los Carneros Park,34.4432200,-119.8497500,"",,Unspecified,"","",,,,,,,S46646051,"",,,,"Strange swan that is apparently a common visitor to the lake and traditionally marked as generic swan species. Perhaps a Tundra/Mute swan hybrid? All white, often held its neck straight, with a straight black bill with yellow lores and pink near the tip. A very slight point where the forehead meets the bill. Very tame, remained calm even when children were running around and ate directly from a woman's hand at one point. Remained at the eastern edge of the dam for most of the time I was there, associating with ducks, gulls, and blackbirds.",Cygnus sp.,swan1,Spuh,344,,4.00,1,,3133,3781
104865471,Photo,swan sp.,Cygnus sp.,,Teale Fristoe,2018-06-18,2018,6,18,1330,United States,US-CA-083,California,Santa Barbara,Lake Los Carneros Park,34.4432200,-119.8497500,"",,Unspecified,"","",,,,,,,S46646051,"",,,,"Strange swan that is apparently a common visitor to the lake and traditionally marked as generic swan species. Perhaps a Tundra/Mute swan hybrid? All white, often held its neck straight, with a straight black bill with yellow lores and pink near the tip. A very slight point where the forehead meets the bill. Very tame, remained calm even when children were running around and ate directly from a woman's hand at one point. Remained at the eastern edge of the dam for most of the time I was there, associating with ducks, gulls, and blackbirds.",Cygnus sp.,swan1,Spuh,344,,4.00,1,,3456,4608
82120431,Photo,Burrowing Owl,Athene cunicularia,,Teale Fristoe,2018-01-15,2018,1,15,904,United States,US-CA-001,California,Alameda,MLK Jr. Regional Shoreline,37.7318068,-122.2070861,"",,Unspecified,"","",,,,,,,S41937956,"",,,,,Athene cunicularia,burowl,Species,8607,,4.00,1,,1896,2448
79986491,Photo,duck sp.,Anatinae sp.,,Teale Fristoe,2017-12-31,2017,12,31,917,United States,US-CA-083,California,Santa Barbara,Waller Park,34.9029675,-120.4392958,"",,Unspecified,"","",,,,,,,S41471512,"",,,,Apparent hybrid as has been reported previously.,Anatinae sp.,duck1,Spuh,688,,4.00,1,,2106,3762
43827651,Photo,Sanderling,Calidris alba,,Teale Fristoe,2016-12-29,2016,12,29,1000,United States,US-WA-009,Washington,Clallam,Ediz Hook,48.1403500,-123.4471100,"",,Unspecified,"","",,,,,,,S33280115,"",,,,,Calidris alba,sander,Species,5866,,4.00,1,,2136,2736
40552741,Photo,Roseate Spoonbill,Platalea ajaja,,Teale Fristoe,2016-11-13,2016,11,13,645,United States,US-TX-061,Texas,Cameron,Laguna Atascosa NWR (LTC 024),26.2295776,-97.3466982,"","",Unspecified,"","",,,,,,,S32652929,"",,,,,Platalea ajaja,rosspo1,Species,7329,,4.00,1,Habitat,2514,3444
40547931,Photo,Plain Chachalaca,Ortalis vetula,,Teale Fristoe,2016-11-14,2016,11,14,658,United States,US-TX-215,Texas,Hidalgo,Bentsen-Rio Grande Val. SP WBC (Mission) (LTC 069),26.1838822,-98.3796179,"",,Unspecified,"","",,,,,,,S32558904,"",,,,,Ortalis vetula,placha,Species,746,,4.00,1,,2340,2952
405107831,Photo,Tufted Duck,Aythya fuligula,,Teale Fristoe,2022-01-12,2022,1,12,845,United States,US-CA-001,California,Alameda,Lake Merritt,37.8035451,-122.2567177,"",,Unspecified,"","",,,,,,,S100618711,"",,,Sporting a tiny tuft.,"Continuing bird found by Mark Rauzon towards the end of the outflow channel. All black back, slightly smaller than nearby greater scaup, very tiny tuft present.",Aythya fuligula,tufduc,Species,609,,3.20,5,,1105,1626
320393961,Photo,"Allen's Hummingbird",Selasphorus sasin,,Teale Fristoe,2021-03-27,2021,3,27,706,United States,US-CA-001,California,Alameda,Albany Bulb,37.8900570,-122.3246200,Juvenile – 1,"",Unspecified,"","",,,,,,,S84212601,"",,,,,Selasphorus sasin,allhum,Species,4714,,3.50,2,Nest,1985,2494
288292311,Photo,Chipping Sparrow,Spizella passerina,,Teale Fristoe,2020-12-15,2020,12,15,1102,United States,US-CA-013,California,Contra Costa,"Creekside Park (Brentwood, CC Co.) (includes Creek Rd)",37.9223102,-121.7135650,"",,Unspecified,"","",,,,,,,S77525284,"",,,,"Two seen together around 37.919929, -121.714620. Might have been a third in the triangle area south of the playground.",Spizella passerina,chispa,Species,31905,,3.50,2,,1207,1573
276294731,Photo,"Bonaparte's Gull",Chroicocephalus philadelphia,,Teale Fristoe,2020-10-31,2020,10,31,822,United States,US-CA-041,California,Marin,Pt. Reyes--Abbotts Lagoon,38.1190611,-122.9522467,"",,Unspecified,"","",,,,,,,S75665272,"",,,,The epitome of elegance.,Chroicocephalus philadelphia,bongul,Species,6267,,3.50,2,,1796,2354
265025261,Photo,Clay-colored Sparrow,Spizella pallida,,Teale Fristoe,2020-09-22,2020,9,22,1529,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73943400,"",,,,"Good looks at continuing bird found by Sharon Jue this morning. First found with the Chipping Sparrow just south of the fence blocking off the closed off area, around 37.874273, -122.320029. Overall warm coloration, especially on the breast, and clean patterning make this an unambiguous Clay-colored, but it appears to be a different bird than the one(s?) seen yesterday.",Spizella pallida,clcspa,Species,31739,,3.50,2,,1478,1695
265025241,Photo,Clay-colored Sparrow,Spizella pallida,,Teale Fristoe,2020-09-22,2020,9,22,1529,United States,US-CA-001,California,Alameda,Cesar Chavez Park,37.8709227,-122.3150389,"",,Unspecified,"","",,,,,,,S73943400,"",,,,"Good looks at continuing bird found by Sharon Jue this morning. First found with the Chipping Sparrow just south of the fence blocking off the closed off area, around 37.874273, -122.320029. Overall warm coloration, especially on the breast, and clean patterning make this an unambiguous Clay-colored, but it appears to be a different bird than the one(s?) seen yesterday.",Spizella pallida,clcspa,Species,31739,,3.50,2,,1538,1678
194060341,Photo,Eurasian Wigeon,Mareca penelope,,Teale Fristoe,2019-12-19,2019,12,19,919,United States,US-CA-001,California,Alameda,Coyote Hills Regional Park,37.5537640,-122.0875025,Adult Male – 1,,Unspecified,"","",,,,,,,S62454860,"",,,,,Mareca penelope,eurwig,Species,443,,3.50,2,,1291,1562
