Row #,Taxon Order,Category,Common Name,Scientific Name,Count,Location,S/P,Date,LocID,SubID,Exotic,Countable
229,6282,spuh,jaeger sp.,Stercorarius sp. (jaeger sp.),3,Shearwater Journeys_29/09/2018_Leg 3/8,US-CA,29 Sep 2018,L7982843,S48900254,,0
264,6498,spuh,white-winged gull sp.,Larus sp. (white-winged gull sp.),1,"Auto selected 36.93209, -122.02275",US-CA,26 Aug 2022,L20681984,S117613643,,0
266,6510,spuh,Larus sp.,Larus sp.,6,Rush Creek OSP,US-CA,30 Apr 2019,L191302,S55605631,,0
267,6511,spuh,gull sp.,Larinae sp.,,Cesar Chavez Park,US-CA,17 Sep 2015,L285281,S25074135,,0
275,6632,slash,Common/Arctic Tern,Sterna hirundo/paradisaea,1,Shearwater Journeys_29/09/2018_Leg 3/8,US-CA,29 Sep 2018,L7982843,S48900254,,0
279,6679,spuh,tern sp.,Sterninae sp.,1,"GGNRA--Land's End Trail/Hermit Rock Overlook (Historic Shipwrecks, 37.7839,-122.5096)",US-CA,04 Jun 2020,L6105843,S70054462,,0
287,6723,spuh,loon sp.,Gavia sp.,1,Presidio--Crissy Field,US-CA,13 Oct 2017,L247929,S39920376,,0
305,6988,slash,Sooty/Short-tailed Shearwater,Ardenna grisea/tenuirostris,3,Leg 2 - Bodega 12/04/22,US-CA,04 Dec 2022,L21719432,S123515407,,0
309,7033,spuh,shearwater sp.,Procellariidae sp. (shearwater sp.),4,Pt. Reyes--Abbotts Lagoon,US-CA,06 Aug 2020,L218324,S72174498,,0
322,7186,slash,Great Cormorant/European Shag,Phalacrocorax carbo/Gulosus aristotelis,1,Ferry To Livorno Leg 3,IT-52,06 May 2023,L24320741,S137599747,,0
325,7221,spuh,cormorant sp.,Phalacrocoracidae sp.,10,Land's End--seawatch,US-CA,23 Jul 2017,L1089435,S38287794,,0
359,8045,slash,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,1,Long Canyon (Napa Co),US-CA,13 Apr 2018,L788791,S44541203,,0
361,8078,spuh,Accipiter sp.,Accipiter sp.,1,Niles Community Park,US-CA,05 Feb 2018,L587039,S42520169,,0
364,8097,slash,Red/Black Kite,Milvus milvus/migrans,5,Wollmatinger Ried--Gottlieberweg,DE-BW,09 May 2023,L4067648,S136761818,,0
378,8297,spuh,Buteo sp.,Buteo sp.,1,The Gardens at Lake Merritt,US-CA,27 Sep 2015,L2889406,S25207714,,0
379,8300,spuh,hawk sp.,Accipitridae sp. (hawk sp.),1,Claremont Canyon Regional Preserve,US-CA,18 Jan 2020,L933409,S63522857,,0
395,9112,spuh,owl sp.,Strigiformes sp.,1,More Mesa,US-CA,23 Dec 2019,L1367791,S62577059,,0
407,10826,spuh,sapsucker sp.,Sphyrapicus sp.,1,Yosemite NP--McGurk Meadow,US-CA,04 Jul 2021,L759131,S91272321,,0
419,11108,slash,Nuttall's/Ladder-backed Woodpecker,Dryobates nuttallii/scalaris,4,Joshua Tree NP--Panorama Loop Trail,US-CA,04 Apr 2023,L2101600,S132844037,,0
421,11131,slash,Downy/Hairy Woodpecker,Dryobates pubescens/villosus,1,Lake Chabot Regional Park,US-CA,28 Nov 2015,L874154,S26035363,,0
430,11605,spuh,woodpecker sp.,Picidae sp.,1,American River headwaters,US-CA,11 Jun 2020,L109469,S70396739,,0
439,11810,spuh,falcon sp.,Falco sp.,1,McLaughlin Eastshore SP--Berkeley Meadow,US-CA,03 Nov 2020,L298487,S75786828,,0
440,11811,spuh,diurnal raptor sp.,Accipitriformes/Falconiformes sp.,1,Lake Merritt,US-CA,07 Mar 2022,L268122,S104400260,,0
444,12865,spuh,parakeet sp.,Psittaciformes sp. (parakeet sp.),40,"stakeout Greater Pewee, Pacific Palisades (2017–20)",US-CA,28 Nov 2019,L6361490,S61830116,N,0
452,16503,slash,Western/Eastern Wood-Pewee,Contopus sordidulus/virens,1,Ken Malloy Harbor Regional Park,US-CA,25 Nov 2022,L1552663,S123059666,,0
455,16535,slash,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,1,"Hartman Park, Lyme, CT",US-CT,22 May 2023,L1581613,S138879154,,0
460,16544,slash,Hammond's/Dusky Flycatcher,Empidonax hammondii/oberholseri,2,American River headwaters,US-CA,11 Jun 2020,L109469,S70396739,,0
463,16560,slash,Pacific-slope/Cordilleran Flycatcher (Western Flycatcher),Empidonax difficilis/occidentalis,2,De Anza Trail--Tubac,US-AZ,18 Apr 2022,L234314,S107427163,,0
465,16573,spuh,Empidonax sp.,Empidonax sp.,1,Mountain View Cemetery--south (ALA Co.),US-CA,21 Sep 2017,L1398193,S39315215,,0
474,16933,spuh,Myiarchus sp.,Myiarchus sp.,2,De Anza Trail--Tubac,US-AZ,18 Apr 2022,L234314,S107427163,,0
482,17040,slash,Cassin's/Western Kingbird,Tyrannus vociferans/verticalis,3,More Mesa,US-CA,07 Apr 2023,L1367791,S132960749,,0
493,18771,slash,Cassin's/Plumbeous Vireo,Vireo cassinii/plumbeus,1,Glass Mtns.--Wildrose Canyon,US-CA,24 Jul 2020,L3786956,S71867690,,0
511,20816,slash,California/Woodhouse's Scrub-Jay,Aphelocoma californica/woodhouseii,,Indian Creek Reservoir,US-CA,12 Sep 2015,L272916,S25018632,,0
551,23548,slash,Tree/Violet-green Swallow,Tachycineta bicolor/thalassina,2,Hawk Hill,US-CA,24 Sep 2019,L224081,S60087414,,0
557,23771,spuh,swallow sp.,Hirundinidae sp.,4,Santa Ana NWR (LTC 059),US-TX,15 Nov 2016,L129085,S32570258,,0
564,24506,spuh,Phylloscopus sp.,Phylloscopus sp.,2,Saint Florent Beach Loop,FR-COR,03 May 2023,L24044640,S136123125,,0
590,26465,slash,Eurasian/Short-toed Treecreeper,Certhia familiaris/brachydactyla,2,Litzelstetten Outskirts,DE-BW,10 May 2023,L24163266,S136864839,,0
622,27556,spuh,bluebird sp.,Sialia sp.,4,Ackerson Meadow,US-CA,03 Jul 2021,L594031,S91272702,,0
636,28162,spuh,thrush sp.,Turdidae sp.,8,Claremont Canyon Regional Preserve,US-CA,09 Nov 2020,L933409,S76056111,,0
682,31666,slash,House/Purple Finch,Haemorhous mexicanus/purpureus,1,Claremont Canyon Regional Preserve,US-CA,14 Feb 2020,L933409,S64476328,,0
695,31961,spuh,new world goldfinch sp.,Spinus sp. (goldfinch sp.),10,Murrieta's Well Winery,US-CA,05 Mar 2021,L391316,S82835841,,0
696,31994,spuh,finch sp.,Fringillidae sp.,6,Mt Figueroa--Sacred Spring,US-CA,23 Nov 2022,L21620358,S122913532,,0
727,32530,spuh,Zonotrichia sp.,Zonotrichia sp.,8,Guadalupe River Trail--north San Jose,US-CA,20 Jan 2022,L678891,S101114422,,0
745,32847,spuh,new world sparrow sp.,Passerellidae sp.,1,Buckhorn Creek Trail (restricted access),US-CA,06 Apr 2021,L14353039,S85000862,,0
751,32918,slash,Western/Chihuahuan Meadowlark,Sturnella neglecta/lilianae,6,"stakeout Common Crane, Mormon Lake (2017)",US-AZ,08 May 2017,L5788811,S36656694,,0
758,33099,spuh,new world oriole sp.,Icterus sp.,1,Santa Ana NWR (LTC 059),US-TX,15 Nov 2016,L129085,S32570258,,0
767,33267,spuh,blackbird sp.,Icteridae sp.,1,Pinnacles NP,US-CA,25 May 2017,L302299,S37149557,,0
809,33694,spuh,new world warbler sp.,Parulidae sp.,2,Presidio--Crissy Field,US-CA,13 Oct 2017,L247929,S39920376,,0
821,33907,slash,Lazuli/Indigo Bunting,Passerina amoena/cyanea,1,De Anza Trail--Tubac,US-AZ,18 Apr 2022,L234314,S107427163,,0
826,35132,spuh,passerine sp.,Passeriformes sp.,1,Madrona Marsh,US-CA,07 Nov 2019,L152139,S61254649,,0
